round,loss,accuracy,alpha0,method,repetition
81,1.07381,0.7375,0.5,fedasync,4
82,1.25258,0.6925,0.5,fedasync,4
83,1.66165,0.61875,0.5,fedasync,4
84,1.94253,0.5875,0.5,fedasync,4
85,1.39145,0.67125,0.5,fedasync,4
86,1.3475,0.7025,0.5,fedasync,4
87,0.8683,0.76875,0.5,fedasync,4
88,1.11508,0.715,0.5,fedasync,4
89,0.69253,0.77875,0.5,fedasync,4
90,0.76283,0.78875,0.5,fedasync,4
91,1.01863,0.76,0.5,fedasync,4
92,1.25207,0.7,0.5,fedasync,4
93,1.3888,0.7125,0.5,fedasync,4
94,1.12249,0.73875,0.5,fedasync,4
95,1.3213,0.73875,0.5,fedasync,4
96,1.53345,0.71625,0.5,fedasync,4
97,1.38656,0.7225,0.5,fedasync,4
98,1.28671,0.7,0.5,fedasync,4
99,1.76807,0.62375,0.5,fedasync,4
100,2.13479,0.5775,0.5,fedasync,4
101,1.79289,0.61875,0.5,fedasync,4
102,0.89095,0.7575,0.5,fedasync,4
103,1.05735,0.75,0.5,fedasync,4
104,1.19255,0.7225,0.5,fedasync,4
105,1.03426,0.71375,0.5,fedasync,4
106,0.74626,0.785,0.5,fedasync,4
107,1.27051,0.685,0.5,fedasync,4
108,1.00538,0.73375,0.5,fedasync,4
109,0.96437,0.76375,0.5,fedasync,4
110,0.80712,0.78625,0.5,fedasync,4
111,0.80629,0.77,0.5,fedasync,4
112,1.37274,0.67625,0.5,fedasync,4
113,0.91906,0.75125,0.5,fedasync,4
114,1.01549,0.73375,0.5,fedasync,4
115,0.84954,0.765,0.5,fedasync,4
116,0.79205,0.7775,0.5,fedasync,4
117,0.91356,0.77125,0.5,fedasync,4
118,0.71448,0.7975,0.5,fedasync,4
119,0.82493,0.77375,0.5,fedasync,4
120,0.95674,0.73875,0.5,fedasync,4
121,0.95657,0.73375,0.5,fedasync,4
122,1.03099,0.75125,0.5,fedasync,4
123,1.13339,0.71875,0.5,fedasync,4
124,0.78814,0.77375,0.5,fedasync,4
125,1.04139,0.7725,0.5,fedasync,4
126,1.1921,0.72125,0.5,fedasync,4
127,0.98999,0.7425,0.5,fedasync,4
128,1.13659,0.76625,0.5,fedasync,4
129,1.33566,0.69875,0.5,fedasync,4
130,1.3155,0.74625,0.5,fedasync,4
131,1.50507,0.68625,0.5,fedasync,4
132,1.8708,0.6275,0.5,fedasync,4
133,0.73119,0.8125,0.5,fedasync,4
134,0.71181,0.8175,0.5,fedasync,4
135,0.84907,0.7925,0.5,fedasync,4
136,1.01932,0.7675,0.5,fedasync,4
137,1.41935,0.7025,0.5,fedasync,4
138,1.06651,0.75375,0.5,fedasync,4
139,1.19465,0.7625,0.5,fedasync,4
140,1.41526,0.75875,0.5,fedasync,4
141,0.8408,0.79125,0.5,fedasync,4
142,0.86272,0.8,0.5,fedasync,4
143,1.18847,0.77875,0.5,fedasync,4
144,1.04163,0.7725,0.5,fedasync,4
145,1.17877,0.74625,0.5,fedasync,4
146,1.00513,0.7525,0.5,fedasync,4
147,0.88592,0.77875,0.5,fedasync,4
148,0.58746,0.81875,0.5,fedasync,4
149,0.87649,0.78625,0.5,fedasync,4
150,1.1309,0.73,0.5,fedasync,4
1,3.35654,0.2175,0.9,fedasync,4
2,5.14573,0.19,0.9,fedasync,4
3,3.17029,0.37375,0.9,fedasync,4
4,3.49216,0.26,0.9,fedasync,4
5,3.78584,0.38125,0.9,fedasync,4
6,4.56128,0.3875,0.9,fedasync,4
7,3.8579,0.3,0.9,fedasync,4
8,5.8904,0.24875,0.9,fedasync,4
9,3.41701,0.25,0.9,fedasync,4
10,3.36702,0.385,0.9,fedasync,4
11,4.74267,0.2775,0.9,fedasync,4
12,2.64681,0.325,0.9,fedasync,4
13,3.21327,0.31,0.9,fedasync,4
14,4.34661,0.23625,0.9,fedasync,4
15,5.54371,0.23375,0.9,fedasync,4
16,2.95229,0.4225,0.9,fedasync,4
17,3.72967,0.37,0.9,fedasync,4
18,3.05111,0.4475,0.9,fedasync,4
19,2.50377,0.335,0.9,fedasync,4
20,3.2399,0.4425,0.9,fedasync,4
21,3.39237,0.39,0.9,fedasync,4
22,2.52512,0.36125,0.9,fedasync,4
23,2.57792,0.41625,0.9,fedasync,4
24,3.39438,0.39625,0.9,fedasync,4
25,2.09666,0.48625,0.9,fedasync,4
26,2.7434,0.45,0.9,fedasync,4
27,2.3357,0.5225,0.9,fedasync,4
28,2.94171,0.3925,0.9,fedasync,4
29,2.90804,0.49375,0.9,fedasync,4
30,2.39008,0.5025,0.9,fedasync,4
31,4.18464,0.29375,0.9,fedasync,4
32,2.78522,0.49125,0.9,fedasync,4
33,3.22843,0.45375,0.9,fedasync,4
34,3.5382,0.44625,0.9,fedasync,4
35,2.95716,0.47,0.9,fedasync,4
36,2.62182,0.45875,0.9,fedasync,4
37,2.60442,0.38625,0.9,fedasync,4
38,3.22752,0.36125,0.9,fedasync,4
39,2.59224,0.37875,0.9,fedasync,4
40,2.32307,0.50875,0.9,fedasync,4
41,2.83475,0.3975,0.9,fedasync,4
42,3.77849,0.375,0.9,fedasync,4
43,4.39708,0.33375,0.9,fedasync,4
44,4.66018,0.325,0.9,fedasync,4
45,2.00028,0.505,0.9,fedasync,4
46,2.07279,0.56875,0.9,fedasync,4
47,2.62119,0.50375,0.9,fedasync,4
48,2.84825,0.475,0.9,fedasync,4
49,2.63783,0.45875,0.9,fedasync,4
50,2.38868,0.55125,0.9,fedasync,4
51,2.6684,0.52,0.9,fedasync,4
52,2.96965,0.42375,0.9,fedasync,4
53,2.61956,0.4925,0.9,fedasync,4
54,3.48011,0.43375,0.9,fedasync,4
55,3.89511,0.435,0.9,fedasync,4
56,1.96271,0.58,0.9,fedasync,4
57,2.56377,0.51875,0.9,fedasync,4
58,2.74233,0.5125,0.9,fedasync,4
59,2.84329,0.47875,0.9,fedasync,4
60,3.30092,0.4575,0.9,fedasync,4
61,3.17869,0.45,0.9,fedasync,4
62,3.3615,0.43125,0.9,fedasync,4
63,2.00285,0.5975,0.9,fedasync,4
64,2.58795,0.49625,0.9,fedasync,4
65,2.73321,0.4825,0.9,fedasync,4
66,2.49819,0.4875,0.9,fedasync,4
67,2.7178,0.55,0.9,fedasync,4
68,2.15783,0.52125,0.9,fedasync,4
69,2.47832,0.495,0.9,fedasync,4
70,2.40989,0.53625,0.9,fedasync,4
71,1.46134,0.64875,0.9,fedasync,4
72,2.58089,0.5525,0.9,fedasync,4
73,2.3935,0.60875,0.9,fedasync,4
74,3.15784,0.51375,0.9,fedasync,4
75,2.40977,0.6125,0.9,fedasync,4
76,1.7529,0.6475,0.9,fedasync,4
77,2.18856,0.63375,0.9,fedasync,4
78,2.54433,0.6,0.9,fedasync,4
79,2.64283,0.58375,0.9,fedasync,4
80,1.95416,0.6225,0.9,fedasync,4
81,2.05506,0.64625,0.9,fedasync,4
82,2.28941,0.6025,0.9,fedasync,4
83,2.3131,0.60125,0.9,fedasync,4
84,2.40876,0.5925,0.9,fedasync,4
85,2.48655,0.5925,0.9,fedasync,4
86,2.30236,0.62625,0.9,fedasync,4
87,2.88873,0.58375,0.9,fedasync,4
88,2.32122,0.615,0.9,fedasync,4
89,1.56125,0.66125,0.9,fedasync,4
90,1.88433,0.62,0.9,fedasync,4
91,1.77289,0.68875,0.9,fedasync,4
92,1.78959,0.62375,0.9,fedasync,4
93,1.95452,0.64,0.9,fedasync,4
94,2.12194,0.63375,0.9,fedasync,4
95,2.03938,0.69,0.9,fedasync,4
96,2.18988,0.68,0.9,fedasync,4
97,2.23926,0.61875,0.9,fedasync,4
98,2.1531,0.615,0.9,fedasync,4
99,2.68121,0.54375,0.9,fedasync,4
100,2.68699,0.5175,0.9,fedasync,4
101,2.64407,0.57625,0.9,fedasync,4
102,2.48948,0.5925,0.9,fedasync,4
103,1.9065,0.6675,0.9,fedasync,4
104,1.98986,0.6425,0.9,fedasync,4
105,2.2922,0.62,0.9,fedasync,4
106,1.7487,0.665,0.9,fedasync,4
107,2.47472,0.62,0.9,fedasync,4
108,1.6468,0.67,0.9,fedasync,4
109,1.86847,0.68875,0.9,fedasync,4
110,1.72515,0.69375,0.9,fedasync,4
111,2.20323,0.67,0.9,fedasync,4
112,2.8728,0.61375,0.9,fedasync,4
113,1.56209,0.67375,0.9,fedasync,4
114,2.73507,0.62,0.9,fedasync,4
115,1.65689,0.68875,0.9,fedasync,4
116,2.58558,0.59,0.9,fedasync,4
117,2.24496,0.62375,0.9,fedasync,4
118,1.50088,0.68875,0.9,fedasync,4
119,1.94544,0.66,0.9,fedasync,4
120,1.74906,0.65875,0.9,fedasync,4
121,1.90011,0.67125,0.9,fedasync,4
122,2.10456,0.6475,0.9,fedasync,4
123,1.91189,0.65375,0.9,fedasync,4
124,3.20009,0.53875,0.9,fedasync,4
125,1.89484,0.7075,0.9,fedasync,4
126,1.94831,0.65375,0.9,fedasync,4
127,3.29505,0.535,0.9,fedasync,4
128,2.15377,0.6725,0.9,fedasync,4
129,3.13167,0.56625,0.9,fedasync,4
130,2.15822,0.6775,0.9,fedasync,4
131,3.22695,0.56625,0.9,fedasync,4
132,3.36,0.5625,0.9,fedasync,4
133,2.36962,0.6575,0.9,fedasync,4
134,1.74261,0.685,0.9,fedasync,4
135,1.34606,0.7625,0.9,fedasync,4
136,2.87042,0.5925,0.9,fedasync,4
137,3.08029,0.5675,0.9,fedasync,4
138,2.07756,0.665,0.9,fedasync,4
139,1.96494,0.71625,0.9,fedasync,4
140,2.07697,0.7075,0.9,fedasync,4
141,2.3388,0.6625,0.9,fedasync,4
142,1.76862,0.71875,0.9,fedasync,4
143,1.92065,0.71125,0.9,fedasync,4
144,1.62352,0.70875,0.9,fedasync,4
145,1.76517,0.69375,0.9,fedasync,4
146,2.30891,0.64375,0.9,fedasync,4
147,2.00354,0.6775,0.9,fedasync,4
148,1.46971,0.71,0.9,fedasync,4
149,1.98557,0.69375,0.9,fedasync,4
150,2.05092,0.65375,0.9,fedasync,4
1,5.25489,0.18375,,afl,5
2,5.25579,0.18375,,afl,5
3,2.15629,0.27125,,afl,5
4,2.35889,0.25625,,afl,5
5,2.21965,0.22875,,afl,5
6,2.02755,0.28875,,afl,5
7,1.90815,0.36375,,afl,5
8,1.75839,0.44625,,afl,5
9,1.76363,0.44,,afl,5
10,1.6666,0.49875,,afl,5
11,1.63129,0.49375,,afl,5
12,1.61783,0.50625,,afl,5
13,1.55442,0.51125,,afl,5
14,1.51208,0.51875,,afl,5
15,1.51474,0.52,,afl,5
16,1.52875,0.50375,,afl,5
17,1.513,0.51625,,afl,5
18,1.48246,0.53125,,afl,5
19,1.49403,0.54125,,afl,5
20,1.4761,0.55375,,afl,5
21,1.46412,0.5425,,afl,5
22,1.45932,0.545,,afl,5
23,1.42554,0.55,,afl,5
24,1.40883,0.54625,,afl,5
25,1.41203,0.5525,,afl,5
26,1.39745,0.555,,afl,5
27,1.3865,0.565,,afl,5
28,1.36155,0.54375,,afl,5
29,1.35348,0.54,,afl,5
30,1.35314,0.55125,,afl,5
31,1.33968,0.56,,afl,5
32,1.34291,0.55875,,afl,5
33,1.32465,0.56375,,afl,5
34,1.33028,0.56125,,afl,5
35,1.31898,0.56375,,afl,5
36,1.32679,0.5525,,afl,5
37,1.31089,0.5575,,afl,5
38,1.31988,0.54375,,afl,5
39,1.31212,0.53875,,afl,5
40,1.30616,0.54375,,afl,5
41,1.29468,0.55,,afl,5
42,1.2914,0.5475,,afl,5
43,1.27336,0.54875,,afl,5
44,1.26455,0.55125,,afl,5
45,1.2629,0.55375,,afl,5
46,1.24728,0.55625,,afl,5
47,1.23417,0.57375,,afl,5
48,1.22259,0.5825,,afl,5
49,1.2131,0.5875,,afl,5
50,1.21082,0.5875,,afl,5
51,1.20371,0.5875,,afl,5
52,1.20311,0.5825,,afl,5
53,1.20671,0.5775,,afl,5
54,1.21117,0.575,,afl,5
55,1.20122,0.575,,afl,5
56,1.20042,0.57625,,afl,5
57,1.1946,0.57375,,afl,5
58,1.19,0.57375,,afl,5
59,1.19409,0.57,,afl,5
60,1.19883,0.5675,,afl,5
61,1.18855,0.575,,afl,5
62,1.17982,0.57625,,afl,5
63,1.18447,0.57,,afl,5
64,1.18971,0.56375,,afl,5
65,1.18429,0.56875,,afl,5
66,1.17482,0.5725,,afl,5
67,1.16666,0.57625,,afl,5
68,1.17182,0.575,,afl,5
69,1.16395,0.58,,afl,5
70,1.15749,0.5825,,afl,5
71,1.15203,0.5825,,afl,5
72,1.15676,0.5825,,afl,5
73,1.16197,0.58,,afl,5
74,1.15697,0.5875,,afl,5
75,1.15263,0.59125,,afl,5
76,1.1454,0.59375,,afl,5
77,1.14179,0.60125,,afl,5
78,1.14663,0.59625,,afl,5
79,1.14357,0.59625,,afl,5
80,1.14108,0.59875,,afl,5
81,1.13886,0.605,,afl,5
82,1.13723,0.60875,,afl,5
83,1.12851,0.61,,afl,5
84,1.12084,0.6125,,afl,5
85,1.12473,0.6075,,afl,5
86,1.12896,0.60375,,afl,5
87,1.13353,0.6,,afl,5
88,1.13154,0.60375,,afl,5
89,1.12411,0.60875,,afl,5
90,1.12413,0.60375,,afl,5
91,1.11731,0.6075,,afl,5
92,1.1155,0.60875,,afl,5
93,1.10919,0.615,,afl,5
94,1.11306,0.61,,afl,5
95,1.10751,0.61875,,afl,5
96,1.10598,0.61375,,afl,5
97,1.0999,0.61875,,afl,5
98,1.10369,0.61375,,afl,5
99,1.10769,0.6125,,afl,5
100,1.10271,0.62375,,afl,5
101,1.1004,0.625,,afl,5
102,1.09504,0.62625,,afl,5
103,1.09459,0.62125,,afl,5
104,1.08845,0.6275,,afl,5
105,1.08807,0.6275,,afl,5
106,1.08788,0.62125,,afl,5
107,1.08759,0.62,,afl,5
108,1.09104,0.6175,,afl,5
109,1.08607,0.625,,afl,5
110,1.08029,0.6275,,afl,5
111,1.08372,0.6275,,afl,5
112,1.08332,0.62625,,afl,5
113,1.08291,0.62125,,afl,5
114,1.0864,0.62,,afl,5
115,1.08588,0.62,,afl,5
116,1.08006,0.6225,,afl,5
117,1.07786,0.625,,afl,5
118,1.08127,0.62,,afl,5
119,1.08095,0.62125,,afl,5
120,1.08444,0.61875,,afl,5
121,1.0794,0.62,,afl,5
122,1.07921,0.62125,,afl,5
123,1.07373,0.625,,afl,5
124,1.07716,0.62125,,afl,5
125,1.0807,0.62,,afl,5
126,1.07601,0.62125,,afl,5
127,1.07568,0.62375,,afl,5
128,1.07127,0.62625,,afl,5
129,1.06735,0.63375,,afl,5
130,1.0707,0.63,,afl,5
131,1.06545,0.6325,,afl,5
132,1.06188,0.63625,,afl,5
133,1.05713,0.63875,,afl,5
134,1.05458,0.63875,,afl,5
135,1.05404,0.63875,,afl,5
136,1.05718,0.635,,afl,5
137,1.06042,0.6325,,afl,5
138,1.05812,0.63125,,afl,5
139,1.05365,0.6325,,afl,5
140,1.05318,0.62875,,afl,5
141,1.05285,0.6325,,afl,5
142,1.0527,0.62875,,afl,5
143,1.05258,0.62875,,afl,5
144,1.05269,0.63,,afl,5
145,1.05292,0.63125,,afl,5
146,1.0559,0.62875,,afl,5
147,1.05193,0.6275,,afl,5
148,1.04831,0.635,,afl,5
149,1.04497,0.64,,afl,5
150,1.04196,0.64375,,afl,5
1,2.32617,0.12875,0.1,fedasync,5
2,2.29117,0.19125,0.1,fedasync,5
3,2.19099,0.29875,0.1,fedasync,5
4,2.18985,0.275,0.1,fedasync,5
5,2.17536,0.25875,0.1,fedasync,5
6,2.11959,0.35625,0.1,fedasync,5
7,2.07611,0.3625,0.1,fedasync,5
8,1.99935,0.39875,0.1,fedasync,5
9,1.97161,0.4425,0.1,fedasync,5
10,1.89068,0.46,0.1,fedasync,5
11,1.85154,0.44625,0.1,fedasync,5
12,1.83532,0.4375,0.1,fedasync,5
13,1.76203,0.4325,0.1,fedasync,5
14,1.74979,0.44,0.1,fedasync,5
15,1.76204,0.44125,0.1,fedasync,5
16,1.80039,0.42625,0.1,fedasync,5
17,1.69954,0.46625,0.1,fedasync,5
18,1.66184,0.46125,0.1,fedasync,5
19,1.61453,0.4775,0.1,fedasync,5
20,1.55061,0.5,0.1,fedasync,5
21,1.50308,0.5525,0.1,fedasync,5
22,1.44808,0.55,0.1,fedasync,5
23,1.38061,0.56125,0.1,fedasync,5
24,1.36809,0.545,0.1,fedasync,5
25,1.38925,0.5225,0.1,fedasync,5
26,1.31273,0.5725,0.1,fedasync,5
27,1.23126,0.60625,0.1,fedasync,5
28,1.18525,0.63375,0.1,fedasync,5
29,1.14792,0.66,0.1,fedasync,5
30,1.15304,0.63625,0.1,fedasync,5
31,1.13681,0.63,0.1,fedasync,5
32,1.17435,0.59,0.1,fedasync,5
33,1.13306,0.63375,0.1,fedasync,5
34,1.17947,0.6125,0.1,fedasync,5
35,1.18444,0.605,0.1,fedasync,5
36,1.24658,0.5675,0.1,fedasync,5
37,1.19184,0.60625,0.1,fedasync,5
38,1.25314,0.5925,0.1,fedasync,5
39,1.26432,0.5875,0.1,fedasync,5
40,1.29755,0.56625,0.1,fedasync,5
41,1.25674,0.59625,0.1,fedasync,5
42,1.3074,0.56875,0.1,fedasync,5
43,1.08688,0.60375,0.1,fedasync,5
44,1.07062,0.62625,0.1,fedasync,5
45,1.13281,0.60875,0.1,fedasync,5
46,1.01181,0.6175,0.1,fedasync,5
47,0.94863,0.63875,0.1,fedasync,5
48,0.8609,0.70625,0.1,fedasync,5
49,0.84905,0.7325,0.1,fedasync,5
50,0.86724,0.68375,0.1,fedasync,5
51,0.86212,0.68375,0.1,fedasync,5
52,0.90965,0.6575,0.1,fedasync,5
53,0.90831,0.6425,0.1,fedasync,5
54,0.93717,0.63,0.1,fedasync,5
55,0.87754,0.67375,0.1,fedasync,5
56,0.92017,0.6425,0.1,fedasync,5
57,0.90354,0.64375,0.1,fedasync,5
58,0.91742,0.64625,0.1,fedasync,5
59,0.93327,0.64625,0.1,fedasync,5
60,0.97533,0.635,0.1,fedasync,5
61,0.88728,0.665,0.1,fedasync,5
62,0.85846,0.71,0.1,fedasync,5
63,0.91009,0.69625,0.1,fedasync,5
64,0.97755,0.665,0.1,fedasync,5
65,0.91412,0.6725,0.1,fedasync,5
66,0.80019,0.71875,0.1,fedasync,5
67,0.77406,0.7325,0.1,fedasync,5
68,0.81858,0.70875,0.1,fedasync,5
69,0.79479,0.74375,0.1,fedasync,5
70,0.8049,0.7275,0.1,fedasync,5
71,0.77118,0.7575,0.1,fedasync,5
72,0.80679,0.74375,0.1,fedasync,5
73,0.8597,0.72375,0.1,fedasync,5
74,0.83792,0.70125,0.1,fedasync,5
75,0.85269,0.6775,0.1,fedasync,5
76,0.83495,0.6775,0.1,fedasync,5
77,0.87703,0.6575,0.1,fedasync,5
78,0.90085,0.6575,0.1,fedasync,5
79,0.94669,0.64375,0.1,fedasync,5
80,1.01069,0.6275,0.1,fedasync,5
81,1.08646,0.6025,0.1,fedasync,5
82,1.17095,0.58625,0.1,fedasync,5
83,0.99466,0.60625,0.1,fedasync,5
84,0.89377,0.65375,0.1,fedasync,5
85,0.87756,0.665,0.1,fedasync,5
86,0.89623,0.66375,0.1,fedasync,5
87,0.9359,0.6625,0.1,fedasync,5
88,0.96517,0.63875,0.1,fedasync,5
89,0.88677,0.69375,0.1,fedasync,5
90,0.8046,0.7125,0.1,fedasync,5
91,0.77272,0.7475,0.1,fedasync,5
92,0.79164,0.7175,0.1,fedasync,5
93,0.77777,0.7375,0.1,fedasync,5
94,0.79663,0.74,0.1,fedasync,5
95,0.80981,0.71375,0.1,fedasync,5
96,0.72961,0.76125,0.1,fedasync,5
97,0.70618,0.78,0.1,fedasync,5
98,0.72928,0.76875,0.1,fedasync,5
99,0.76853,0.75375,0.1,fedasync,5
100,0.77336,0.73375,0.1,fedasync,5
101,0.74813,0.75875,0.1,fedasync,5
102,0.70875,0.7625,0.1,fedasync,5
103,0.6571,0.78875,0.1,fedasync,5
104,0.63905,0.78875,0.1,fedasync,5
105,0.61677,0.7925,0.1,fedasync,5
106,0.62928,0.77375,0.1,fedasync,5
107,0.66807,0.75125,0.1,fedasync,5
108,0.68865,0.7425,0.1,fedasync,5
109,0.62537,0.78875,0.1,fedasync,5
110,0.58415,0.8175,0.1,fedasync,5
111,0.61931,0.795,0.1,fedasync,5
112,0.63355,0.76875,0.1,fedasync,5
113,0.67331,0.7525,0.1,fedasync,5
114,0.70956,0.74,0.1,fedasync,5
115,0.75624,0.70625,0.1,fedasync,5
116,0.65861,0.7525,0.1,fedasync,5
117,0.65761,0.7525,0.1,fedasync,5
118,0.69286,0.74125,0.1,fedasync,5
119,0.73027,0.7225,0.1,fedasync,5
120,0.77152,0.70875,0.1,fedasync,5
121,0.66603,0.75875,0.1,fedasync,5
122,0.70436,0.73875,0.1,fedasync,5
123,0.62205,0.77875,0.1,fedasync,5
124,0.66569,0.75875,0.1,fedasync,5
125,0.72065,0.745,0.1,fedasync,5
126,0.65853,0.775,0.1,fedasync,5
127,0.66954,0.76,0.1,fedasync,5
128,0.63417,0.785,0.1,fedasync,5
129,0.63195,0.78375,0.1,fedasync,5
130,0.67346,0.76375,0.1,fedasync,5
131,0.613,0.78625,0.1,fedasync,5
132,0.63039,0.7675,0.1,fedasync,5
133,0.60274,0.7925,0.1,fedasync,5
134,0.55113,0.8225,0.1,fedasync,5
135,0.53007,0.8175,0.1,fedasync,5
136,0.56245,0.8025,0.1,fedasync,5
137,0.60735,0.785,0.1,fedasync,5
138,0.58468,0.79125,0.1,fedasync,5
139,0.56258,0.80375,0.1,fedasync,5
140,0.55819,0.7975,0.1,fedasync,5
141,0.58174,0.79,0.1,fedasync,5
142,0.62582,0.77,0.1,fedasync,5
143,0.68539,0.74,0.1,fedasync,5
144,0.75469,0.715,0.1,fedasync,5
145,0.83257,0.68875,0.1,fedasync,5
146,0.8281,0.68625,0.1,fedasync,5
147,0.698,0.7425,0.1,fedasync,5
148,0.63834,0.7775,0.1,fedasync,5
149,0.62637,0.7775,0.1,fedasync,5
150,0.6434,0.77,0.1,fedasync,5
1,2.59035,0.185,0.5,fedasync,5
2,3.42808,0.18375,0.5,fedasync,5
3,1.92868,0.4475,0.5,fedasync,5
4,2.20563,0.3375,0.5,fedasync,5
5,2.05813,0.3175,0.5,fedasync,5
6,1.56011,0.49875,0.5,fedasync,5
7,1.74208,0.4325,0.5,fedasync,5
8,1.99385,0.52375,0.5,fedasync,5
9,1.54704,0.44,0.5,fedasync,5
10,1.3609,0.6175,0.5,fedasync,5
11,1.74608,0.5075,0.5,fedasync,5
12,2.43424,0.39,0.5,fedasync,5
13,1.49634,0.5725,0.5,fedasync,5
14,1.63445,0.5475,0.5,fedasync,5
15,1.7028,0.55625,0.5,fedasync,5
16,2.07479,0.5075,0.5,fedasync,5
17,1.21658,0.58,0.5,fedasync,5
18,1.00222,0.63,0.5,fedasync,5
19,0.85349,0.6775,0.5,fedasync,5
20,0.98009,0.62,0.5,fedasync,5
21,1.42453,0.4925,0.5,fedasync,5
22,0.93897,0.69125,0.5,fedasync,5
23,1.00855,0.72,0.5,fedasync,5
24,1.28737,0.65625,0.5,fedasync,5
25,1.26976,0.64375,0.5,fedasync,5
26,0.83898,0.70875,0.5,fedasync,5
27,0.89452,0.6975,0.5,fedasync,5
28,0.78245,0.71875,0.5,fedasync,5
29,0.96287,0.655,0.5,fedasync,5
30,0.84575,0.715,0.5,fedasync,5
31,0.92828,0.70625,0.5,fedasync,5
32,1.21404,0.6575,0.5,fedasync,5
33,1.10582,0.71,0.5,fedasync,5
34,1.21202,0.6825,0.5,fedasync,5
35,1.27837,0.665,0.5,fedasync,5
36,1.44353,0.63125,0.5,fedasync,5
37,1.30785,0.68,0.5,fedasync,5
38,1.35613,0.6775,0.5,fedasync,5
39,1.41914,0.65625,0.5,fedasync,5
40,1.73633,0.61375,0.5,fedasync,5
41,1.46445,0.66,0.5,fedasync,5
42,1.68607,0.63375,0.5,fedasync,5
43,0.83029,0.73375,0.5,fedasync,5
44,0.7651,0.725,0.5,fedasync,5
45,0.99167,0.68,0.5,fedasync,5
46,0.86738,0.73875,0.5,fedasync,5
47,1.25301,0.67875,0.5,fedasync,5
48,0.95778,0.69,0.5,fedasync,5
49,1.29645,0.64625,0.5,fedasync,5
50,0.70168,0.78875,0.5,fedasync,5
51,0.78657,0.7475,0.5,fedasync,5
52,1.02542,0.69375,0.5,fedasync,5
53,1.02334,0.6875,0.5,fedasync,5
54,1.31657,0.66375,0.5,fedasync,5
55,0.93896,0.7325,0.5,fedasync,5
56,0.89724,0.735,0.5,fedasync,5
57,0.8661,0.7275,0.5,fedasync,5
58,1.29109,0.66125,0.5,fedasync,5
59,1.07305,0.70625,0.5,fedasync,5
60,1.26753,0.675,0.5,fedasync,5
61,0.96217,0.7375,0.5,fedasync,5
62,1.30826,0.675,0.5,fedasync,5
63,1.2342,0.68875,0.5,fedasync,5
64,1.35683,0.66875,0.5,fedasync,5
65,0.77259,0.7575,0.5,fedasync,5
66,0.7044,0.7775,0.5,fedasync,5
67,1.11489,0.67875,0.5,fedasync,5
68,0.84694,0.7575,0.5,fedasync,5
69,0.94041,0.73875,0.5,fedasync,5
70,1.32637,0.67625,0.5,fedasync,5
71,0.80091,0.76,0.5,fedasync,5
72,0.86978,0.755,0.5,fedasync,5
73,1.05335,0.71875,0.5,fedasync,5
74,1.09089,0.705,0.5,fedasync,5
75,1.46238,0.65125,0.5,fedasync,5
76,0.96331,0.725,0.5,fedasync,5
77,1.28422,0.67625,0.5,fedasync,5
78,1.07731,0.7125,0.5,fedasync,5
79,1.34174,0.68375,0.5,fedasync,5
80,1.64389,0.6425,0.5,fedasync,5
81,1.8627,0.61625,0.5,fedasync,5
82,2.01719,0.5975,0.5,fedasync,5
83,0.94747,0.7,0.5,fedasync,5
84,1.29576,0.65,0.5,fedasync,5
85,1.04494,0.70125,0.5,fedasync,5
86,1.14744,0.68875,0.5,fedasync,5
87,1.26041,0.67125,0.5,fedasync,5
88,0.93226,0.73625,0.5,fedasync,5
89,1.0041,0.7325,0.5,fedasync,5
90,0.72306,0.7875,0.5,fedasync,5
91,0.87595,0.77,0.5,fedasync,5
92,0.7684,0.77,0.5,fedasync,5
93,0.84824,0.775,0.5,fedasync,5
94,0.78811,0.79125,0.5,fedasync,5
95,1.08818,0.73,0.5,fedasync,5
96,0.83287,0.78,0.5,fedasync,5
97,0.72253,0.7975,0.5,fedasync,5
98,0.7388,0.7875,0.5,fedasync,5
99,0.89624,0.76375,0.5,fedasync,5
100,1.04778,0.735,0.5,fedasync,5
101,0.77763,0.78,0.5,fedasync,5
102,0.85453,0.7725,0.5,fedasync,5
103,0.81167,0.75875,0.5,fedasync,5
104,0.69803,0.77875,0.5,fedasync,5
105,0.79086,0.76,0.5,fedasync,5
106,1.1201,0.69375,0.5,fedasync,5
107,1.38148,0.67125,0.5,fedasync,5
108,1.11745,0.71125,0.5,fedasync,5
109,0.86423,0.775,0.5,fedasync,5
110,0.66317,0.80875,0.5,fedasync,5
111,0.69751,0.805,0.5,fedasync,5
112,0.70677,0.795,0.5,fedasync,5
113,1.01088,0.7425,0.5,fedasync,5
114,0.92704,0.755,0.5,fedasync,5
115,1.13599,0.725,0.5,fedasync,5
116,0.75148,0.77375,0.5,fedasync,5
117,0.87152,0.7625,0.5,fedasync,5
118,0.88362,0.77,0.5,fedasync,5
119,0.86234,0.7675,0.5,fedasync,5
120,0.96953,0.7475,0.5,fedasync,5
121,0.79139,0.8,0.5,fedasync,5
122,0.82626,0.79875,0.5,fedasync,5
123,0.59459,0.82625,0.5,fedasync,5
124,0.62983,0.8325,0.5,fedasync,5
125,0.77388,0.80375,0.5,fedasync,5
126,0.87913,0.78625,0.5,fedasync,5
127,0.76341,0.79375,0.5,fedasync,5
